ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Hot Springs NP,HOSP,National Park,Midwest ,AR,2021,11,"118,176","12,570","349,011","12,570",0,0,57,"2,267",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2021,"2,162,884","149,986","6,189,943","170,983",0,0,"1,179","31,469",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2021,12,"89,668","12,672","276,210","12,672",0,0,124,"2,209",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2021,"2,162,884","149,986","6,189,943","170,983",0,0,"1,179","31,469",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,1,"152,015","12,443","439,158","12,443",0,0,100,"2,400",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,2,"240,294","12,312","664,331","12,312",0,0,13,"2,446",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,3,"286,198","12,371","800,907","12,371",0,0,79,"3,333",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,4,"290,655","12,405","799,916","12,405",0,0,0,"2,792",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,5,"219,394","12,447","622,949","12,447",0,0,0,"3,065",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,6,"314,623","12,848","870,494","12,848",0,0,70,"3,183",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,7,"224,339","12,668","649,527","12,668",0,0,0,"3,761",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,8,"121,300","12,362","359,168","12,362",0,0,0,"2,432",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,9,"112,049","12,396","353,686","12,396",0,0,0,"3,342",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,10,"231,618","12,587","641,603","12,587",0,0,0,"2,433",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,11,"251,837","12,832","716,822","12,832",0,0,329,"3,277",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,12,"201,811","13,129","583,017","13,129",0,0,42,"3,277",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,1,"82,444",335,"164,889",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,"2,293,106","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,2,"87,813",302,"175,626",302,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,"2,293,106","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,3,"93,273",335,"186,547",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,"2,293,106","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,4,"91,272",324,"182,544",324,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,"2,293,106","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,5,"154,428",335,"308,855",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,"2,293,106","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,6,"341,505",324,"1,087,179",324,0,0,"2,926",555,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,"2,293,106","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,7,"427,408",335,"1,399,013",335,0,0,"5,382","1,107",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,"2,293,106","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,8,"389,689",335,"1,291,437",335,0,0,"5,775","1,023",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,"2,293,106","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,9,"225,594",324,"527,077",324,0,0,"2,871","1,345",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,"2,293,106","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,10,"227,773",335,"497,339",335,0,0,"1,606",716,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,"2,293,106","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,11,"78,893",324,"158,345",324,0,0,12,19,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,"2,293,106","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,12,"93,014",335,"186,028",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2020,"2,293,106","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,1,"86,065",335,"172,130",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,"3,177,210","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,2,"93,430",302,"186,860",302,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,"3,177,210","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,3,"171,050",335,"342,099",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,"3,177,210","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,4,"234,442",324,"533,109",324,0,0,"2,691",877,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,"3,177,210","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,5,"396,362",335,"866,101",335,0,0,"2,855","1,221",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,"3,177,210","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,6,"319,611",324,"1,038,739",324,0,0,"3,267","1,172",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,"3,177,210","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,7,"594,272",335,"1,859,040",335,0,0,"2,821","1,414",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,"3,177,210","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,8,"437,313",335,"1,417,737",335,0,0,"4,607","1,271",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,"3,177,210","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,9,"343,696",324,"773,379",324,0,0,"3,298","1,479",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,"3,177,210","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,10,"253,640",335,"550,359",335,0,0,"1,916",477,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,"3,177,210","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,11,"144,881",324,"290,209",324,0,0,19,6,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,"3,177,210","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,12,"102,448",335,"204,897",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2021,"3,177,210","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,1,"71,633",335,"143,266",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,2,"74,372",302,"148,743",302,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,3,"127,431",335,"254,863",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,4,"141,437",324,"313,062",324,0,0,"1,008",670,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,5,"234,403",335,"551,558",335,0,0,"2,796","1,801",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,6,"438,727",324,"1,435,202",324,0,0,"4,582","2,030",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,7,"575,495",335,"1,833,008",335,0,0,"4,331","1,587",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,8,"470,160",335,"1,529,055",335,0,0,"4,588","2,000",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,9,"271,515",324,"632,589",324,0,0,"3,146","1,829",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,10,"232,067",335,"520,491",335,0,0,"2,009","1,122",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,11,"108,278",324,"216,556",324,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,12,"88,662",335,"177,323",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,1,47,5,47,5,0,0,0,0,0,50,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,"6,493",150,"294,687","22,128",0,0,"2,086",0,"8,024",912,"2,023"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,2,49,8,49,8,0,0,0,0,0,139,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,"6,493",150,"294,687","22,128",0,0,"2,086",0,"8,024",912,"2,023"
